CaseID,ActivityID,CompleteTimestamp,context
2003,8,5/23/2011 16:09,3
2003,6,5/23/2011 16:10,3
2003,8,5/27/2011 20:43,3
2003,9,5/30/2011 23:21,3
2003,8,6/3/2011 20:53,3
2003,6,6/3/2011 20:54,3
2004,1,2/26/2010 19:32,1
2004,8,3/12/2010 2:07,1
2004,6,3/12/2010 17:23,1
2004,6,3/12/2010 17:23,1
2005,1,4/14/2010 23:27,1
2005,8,5/3/2010 22:52,1
2005,6,5/3/2010 22:52,1
2006,1,2/25/2010 1:03,1
2006,8,2/25/2010 1:03,1
2006,6,2/25/2010 1:03,1
2008,1,11/3/2011 19:27,7
2008,8,11/4/2011 19:57,7
2008,6,11/4/2011 19:58,7
2009,1,9/22/2011 15:32,1
2009,8,9/22/2011 15:44,1
2009,6,9/22/2011 23:33,1
2010,1,7/4/2011 21:07,3
2010,8,7/5/2011 16:00,3
2010,6,7/5/2011 16:04,3
2010,8,7/6/2011 15:54,3
2010,9,7/6/2011 16:04,3
2010,8,7/7/2011 22:56,3
2010,9,7/7/2011 22:57,3
2010,8,7/7/2011 22:57,3
2010,9,7/7/2011 23:14,3
2010,6,7/22/2011 22:09,3
2011,1,10/11/2010 20:41,9
2011,1,10/11/2010 20:45,9
2011,8,10/12/2010 17:12,9
2011,6,10/12/2010 17:12,9
2012,1,7/26/2012 20:25,3
2012,8,7/26/2012 20:26,3
2012,6,7/26/2012 22:54,3
2014,1,6/7/2012 15:09,4
2014,8,6/18/2012 18:44,4
2014,9,6/20/2012 20:44,4
2014,6,6/29/2012 18:27,4
2015,1,5/18/2011 16:15,9
2015,8,5/18/2011 16:15,9
2015,6,5/18/2011 17:02,9
2016,1,11/25/2010 2:28,4
2016,8,11/25/2010 17:02,4
2016,6,11/25/2010 17:11,4
2017,1,9/22/2011 15:37,4
2017,8,9/22/2011 21:39,4
2017,6,9/29/2011 18:12,4
2018,1,6/13/2011 15:29,6
2018,8,6/13/2011 15:29,6
2018,9,6/13/2011 17:40,6
2018,8,6/14/2011 14:49,6
2018,6,6/14/2011 18:43,6
2019,1,5/13/2011 21:03,4
2019,8,5/13/2011 21:03,4
2019,9,5/13/2011 21:13,4
2019,8,5/16/2011 17:42,4
2019,6,5/16/2011 17:42,4
2020,1,4/20/2010 22:27,5
2020,8,4/26/2010 17:28,5
2020,6,4/26/2010 17:28,5
2023,1,1/21/2012 1:59,4
2023,6,1/21/2012 2:01,4
2023,6,1/21/2012 2:01,4
2024,1,6/8/2012 16:14,9
2024,8,6/20/2012 23:13,9
2024,9,6/26/2012 16:44,9
2024,6,6/29/2012 20:50,9
2025,1,1/12/2012 17:34,1
2025,8,1/12/2012 17:45,1
2025,6,1/16/2012 22:11,1
2025,6,1/16/2012 22:11,1
2026,1,1/10/2012 20:15,7
2026,8,1/10/2012 20:47,7
2026,6,1/16/2012 22:09,7
2027,1,1/26/2012 22:21,3
2027,8,1/27/2012 19:14,3
2027,9,2/6/2012 23:00,3
2027,6,2/14/2012 20:20,3
2028,1,11/20/2010 1:35,9
2028,8,11/20/2010 1:36,9
2028,6,11/20/2010 1:36,9
2029,1,7/24/2012 23:44,3
2029,8,8/23/2012 21:45,3
2029,6,8/27/2012 21:56,3
2030,1,3/22/2012 20:22,3
2030,8,3/22/2012 22:09,3
2030,6,3/23/2012 19:04,3
2031,1,9/14/2011 15:53,3
2031,8,9/21/2011 15:10,3
2031,6,10/6/2011 16:25,3
2032,1,3/21/2012 1:01,1
2032,8,3/22/2012 22:21,1
2032,6,3/29/2012 15:51,1
2033,1,4/1/2010 16:57,9
2033,9,4/2/2010 15:26,9
2033,8,4/26/2010 21:13,9
2033,6,4/26/2010 21:13,9
2034,1,1/23/2012 19:22,9
2034,8,1/23/2012 19:22,9
2034,6,1/25/2012 19:52,9
2036,1,12/14/2011 22:16,4
2036,8,12/16/2011 18:08,4
2036,9,12/30/2011 18:22,4
2036,6,1/11/2012 1:04,4
2038,1,2/22/2011 17:56,2
2038,8,2/24/2011 23:21,2
2038,6,2/25/2011 0:03,2
2039,1,3/20/2012 0:21,9
2039,8,3/20/2012 22:47,9
2039,6,4/6/2012 20:13,9
2040,1,8/19/2011 16:57,1
2040,8,8/25/2011 18:09,1
2040,9,8/25/2011 23:45,1
2040,6,8/31/2011 18:55,1
2041,1,6/29/2011 17:58,2
2041,8,6/29/2011 18:00,2
2041,9,6/29/2011 18:01,2
2041,6,7/15/2011 21:53,2
2042,1,9/14/2010 16:33,6
2042,8,9/14/2010 17:10,6
2042,6,9/14/2010 17:10,6
2043,1,1/10/2012 18:43,2
2043,8,1/10/2012 18:43,2
2043,6,1/13/2012 20:26,2
2044,1,2/21/2012 1:56,1
2044,6,2/21/2012 1:56,1
2045,1,10/27/2010 0:01,7
2045,8,10/27/2010 21:36,7
2045,6,10/27/2010 21:46,7
2046,1,1/3/2012 20:08,4
2046,8,1/3/2012 20:08,4
2046,6,1/6/2012 0:51,4
2047,1,4/24/2012 20:20,3
2047,8,4/24/2012 22:03,3
2047,6,4/24/2012 22:05,3
2048,1,1/24/2011 18:59,8
2048,8,2/4/2011 17:57,8
2048,9,2/7/2011 22:33,8
2048,8,2/23/2011 19:34,8
2048,6,2/23/2011 23:03,8
2049,1,1/5/2012 20:17,3
2049,6,1/6/2012 0:55,3
2051,1,7/23/2010 23:38,1
2051,9,7/23/2010 23:50,1
2051,8,7/26/2010 16:10,1
2051,9,7/26/2010 16:11,1
2051,8,7/26/2010 18:01,1
2051,6,7/26/2010 18:01,1
2052,1,10/11/2011 23:18,3
2052,8,10/13/2011 16:20,3
2052,6,10/13/2011 17:17,3
2053,3,6/21/2010 17:29,6
2053,1,6/21/2010 17:29,6
2053,8,6/22/2010 23:17,6
2053,9,6/22/2010 23:17,6
2053,8,6/28/2010 21:01,6
2053,9,6/28/2010 21:35,6
2053,8,7/14/2010 23:00,6
2053,6,7/14/2010 23:05,6
2054,1,2/25/2011 19:22,4
2054,8,3/3/2011 19:18,4
2054,6,3/8/2011 0:14,4
2054,8,3/15/2011 17:39,4
2054,6,3/15/2011 20:21,4
2055,3,9/20/2011 23:20,4
2055,1,9/21/2011 18:00,4
2055,8,10/4/2011 21:36,4
2055,6,10/4/2011 21:36,4
2056,1,7/7/2011 23:57,8
2056,8,7/20/2011 17:23,8
2056,6,7/20/2011 17:23,8
2057,1,6/16/2010 18:01,1
2057,8,7/12/2010 18:35,1
2057,6,7/12/2010 18:35,1
2058,1,6/30/2010 16:47,6
2058,8,7/21/2010 20:40,6
2058,6,7/21/2010 20:47,6
2060,1,2/17/2012 1:21,5
2060,8,2/17/2012 18:23,5
2060,6,2/17/2012 18:36,5
2061,1,7/16/2012 16:04,5
2061,8,7/16/2012 16:05,5
2061,6,7/17/2012 16:52,5
2063,1,1/12/2012 20:53,1
2063,8,1/17/2012 20:59,1
2063,6,1/17/2012 21:01,1
2064,1,9/20/2011 15:22,9
2064,8,9/21/2011 15:41,9
2064,6,9/22/2011 21:59,9
2065,1,5/19/2011 22:32,6
2065,8,5/23/2011 16:54,6
2065,6,5/30/2011 15:50,6
2066,1,7/4/2012 15:04,1
2066,6,7/4/2012 15:13,1
2067,1,8/4/2010 20:48,9
2067,8,8/4/2010 21:32,9
2067,9,8/4/2010 23:15,9
2067,8,8/30/2010 21:39,9
2067,6,8/30/2010 21:40,9
2069,1,4/28/2011 21:20,9
2069,8,4/28/2011 21:23,9
2069,6,5/9/2011 23:37,9
2070,1,3/7/2012 22:41,1
2070,8,3/20/2012 19:08,1
2070,9,3/20/2012 19:10,1
2070,6,4/5/2012 22:51,1
2071,1,11/7/2011 22:47,5
2071,8,11/7/2011 22:59,5
2071,9,11/17/2011 0:59,5
2071,8,12/2/2011 17:18,5
2071,9,12/2/2011 23:52,5
2071,6,12/22/2011 20:12,5
2072,3,3/24/2010 0:08,1
2072,1,3/24/2010 0:08,1
2072,8,3/24/2010 0:08,1
2072,6,3/24/2010 0:27,1
2073,1,5/11/2012 18:14,5
2073,8,5/11/2012 23:50,5
2073,9,5/25/2012 16:09,5
2073,6,5/29/2012 18:20,5
2074,1,8/2/2012 16:59,4
2074,8,8/2/2012 20:57,4
2074,6,8/2/2012 21:03,4
2075,1,4/26/2011 22:58,4
2075,8,4/28/2011 16:45,4
2075,6,4/28/2011 16:46,4
2076,1,10/7/2011 17:36,1
2076,8,10/7/2011 17:55,1
2076,6,10/7/2011 18:40,1
2077,1,3/2/2011 20:40,1
2077,8,3/2/2011 20:40,1
2077,6,3/2/2011 20:42,1
2078,1,7/17/2012 18:48,5
2078,9,7/17/2012 21:05,5
2078,8,7/18/2012 22:57,5
2078,6,7/23/2012 18:11,5
2079,1,12/23/2011 17:04,3
2079,9,1/6/2012 0:03,3
2079,9,1/6/2012 0:03,3
2079,6,1/6/2012 0:09,3
2080,1,7/23/2012 15:31,5
2080,8,7/26/2012 23:15,5
2080,8,7/26/2012 23:24,5
2080,6,8/30/2012 20:03,5
2082,1,5/10/2011 22:52,3
2082,8,5/10/2011 22:52,3
2082,9,5/10/2011 23:01,3
2082,8,5/11/2011 15:55,3
2082,6,5/11/2011 15:55,3
2082,8,5/11/2011 16:50,3
2082,9,5/11/2011 16:50,3
2082,8,5/30/2011 16:41,3
2082,6,5/30/2011 16:41,3
2084,1,6/11/2012 21:00,1
2084,8,6/11/2012 21:00,1
2084,6,6/11/2012 21:21,1
2085,1,4/10/2012 17:14,3
2085,8,4/10/2012 21:57,3
2085,6,4/11/2012 0:00,3
2085,6,4/11/2012 0:00,3
2086,1,9/10/2010 0:07,6
2086,1,9/13/2010 21:44,6
2086,8,9/13/2010 21:44,6
2086,6,9/13/2010 21:44,6
2087,1,12/21/2011 20:24,1
2087,8,1/3/2012 17:59,1
2087,9,1/4/2012 18:11,1
2087,8,1/4/2012 20:15,1
2087,9,1/13/2012 19:13,1
2087,6,1/16/2012 23:49,1
2088,1,2/4/2010 19:37,7
2088,8,2/4/2010 20:01,7
2088,2,2/4/2010 20:01,7
2088,6,3/17/2010 0:08,7
2089,1,1/24/2011 17:35,3
2089,1,1/25/2011 19:18,3
2089,8,1/27/2011 20:07,3
2089,6,2/8/2011 19:21,3
2090,8,2/3/2012 19:50,9
2090,9,2/4/2012 2:05,9
2090,6,3/5/2012 18:18,9
2091,1,7/18/2011 17:45,4
2091,8,7/19/2011 23:46,4
2091,9,7/20/2011 16:08,4
2091,6,8/22/2011 16:36,4
2094,1,2/21/2011 17:38,2
2094,8,2/21/2011 17:48,2
2094,6,2/21/2011 18:46,2
2095,1,7/9/2012 19:00,9
2095,8,7/10/2012 15:16,9
2095,6,7/10/2012 15:21,9
2096,1,7/30/2012 18:53,2
2096,8,7/31/2012 23:22,2
2096,6,8/9/2012 18:48,2
2097,1,8/31/2012 18:38,8
2097,8,8/31/2012 18:40,8
2097,6,9/21/2012 18:36,8
2098,1,11/4/2011 1:38,4
2098,8,11/4/2011 1:38,4
2098,9,11/10/2011 0:22,4
2098,9,11/11/2011 19:03,4
2098,9,11/11/2011 19:03,4
2098,9,11/16/2011 17:23,4
2098,6,12/2/2011 17:15,4
2099,1,9/8/2011 21:55,9
2099,8,9/8/2011 22:55,9
2099,6,9/9/2011 17:29,9
2100,1,2/29/2012 1:46,9
2100,8,2/29/2012 17:23,9
2100,6,2/29/2012 19:41,9
2101,1,11/3/2010 1:29,5
2101,8,11/3/2010 1:29,5
2101,6,11/4/2010 19:44,5
2102,1,9/29/2010 20:37,4
2102,1,9/30/2010 15:15,4
2102,8,9/30/2010 22:47,4
2102,9,10/1/2010 0:11,4
2102,8,10/4/2010 20:07,4
2102,6,10/4/2010 20:07,4
2106,3,3/26/2010 22:30,4
2106,1,3/26/2010 22:32,4
2106,8,3/26/2010 22:32,4
2106,6,3/26/2010 22:50,4
2107,1,9/17/2010 20:34,3
2107,1,9/17/2010 21:03,3
2107,8,9/17/2010 21:03,3
2107,6,9/17/2010 22:23,3
2109,1,10/17/2011 18:49,7
2109,6,10/18/2011 17:03,7
2109,6,10/18/2011 17:04,7
2110,1,6/22/2011 16:37,2
2110,1,6/22/2011 16:37,2
2110,8,6/22/2011 17:19,2
2110,6,6/22/2011 18:55,2
2111,1,10/12/2011 22:21,7
2111,8,10/18/2011 15:29,7
2111,8,10/18/2011 21:20,7
2111,6,10/18/2011 22:44,7
2113,1,12/6/2011 0:58,2
2113,8,12/6/2011 17:27,2
2113,6,12/6/2011 20:29,2
2113,6,12/6/2011 20:29,2
2114,1,5/12/2010 22:42,1
2114,8,5/12/2010 22:56,1
2114,2,5/12/2010 22:57,1
2114,6,6/21/2010 16:17,1
2115,1,12/29/2010 17:23,9
2115,8,1/31/2011 19:57,9
2115,6,2/4/2011 19:49,9
2116,1,1/11/2012 19:54,9
2116,8,1/11/2012 19:55,9
2116,6,1/11/2012 23:10,9
2118,1,1/14/2010 18:52,3
2118,8,2/10/2010 0:01,3
2118,6,2/17/2010 18:44,3
2119,1,4/16/2010 15:40,1
2119,8,5/4/2010 17:58,1
2119,9,5/4/2010 18:26,1
2119,8,5/19/2010 22:20,1
2119,6,5/19/2010 22:20,1
2120,1,10/6/2011 16:41,1
2120,8,10/11/2011 18:32,1
2120,8,10/21/2011 17:01,1
2120,6,10/21/2011 17:52,1
2122,1,5/9/2011 15:28,3
2122,8,5/9/2011 15:29,3
2122,6,5/9/2011 15:52,3
2124,1,7/25/2012 17:42,4
2124,6,7/25/2012 17:44,4
2127,1,9/14/2011 15:59,1
2127,8,9/14/2011 21:23,1
2127,6,9/20/2011 18:06,1
2128,1,5/29/2012 20:48,1
2128,8,5/29/2012 20:48,1
2128,6,6/1/2012 17:39,1
2128,6,6/1/2012 17:39,1
2129,1,11/8/2011 19:02,3
2129,8,11/9/2011 18:08,3
2129,9,11/9/2011 23:04,3
2129,6,12/2/2011 22:32,3
2130,1,1/24/2012 0:26,7
2130,8,1/24/2012 0:27,7
2130,6,1/24/2012 1:08,7
2131,1,2/8/2010 20:02,7
2131,8,2/20/2010 2:03,7
2131,6,2/20/2010 2:03,7
2132,1,11/11/2011 19:42,2
2132,8,11/11/2011 19:42,2
2132,9,12/2/2011 23:07,2
2132,8,12/7/2011 0:19,2
2132,6,12/8/2011 0:06,2
2133,1,10/7/2011 21:00,6
2133,8,10/7/2011 21:52,6
2133,6,10/7/2011 21:57,6
2135,1,10/12/2011 18:12,7
2135,8,10/14/2011 15:11,7
2135,9,11/2/2011 19:25,7
2135,6,11/8/2011 1:15,7
2136,1,5/27/2010 16:58,1
2136,1,6/4/2010 21:07,1
2136,8,6/4/2010 21:07,1
2136,6,6/4/2010 21:07,1
2137,3,2/14/2011 23:15,7
2137,1,2/14/2011 23:28,7
2137,8,2/14/2011 23:28,7
2137,6,2/14/2011 23:29,7
2138,1,4/28/2010 23:34,7
2138,8,5/4/2010 23:25,7
2138,6,5/5/2010 0:36,7
2139,1,6/12/2012 15:09,1
2139,8,6/13/2012 18:34,1
2139,4,6/19/2012 23:52,1
2139,8,7/25/2012 16:23,1
2139,9,7/25/2012 16:23,1
2139,6,7/26/2012 17:51,1
2140,1,2/3/2012 18:48,1
2140,8,2/3/2012 18:48,1
2140,6,2/6/2012 17:57,1
2144,1,1/13/2011 20:40,1
2144,8,1/19/2011 2:08,1
2144,6,1/19/2011 2:09,1
2145,1,1/26/2011 20:07,9
2145,8,1/26/2011 20:07,9
2145,9,1/28/2011 17:39,9
2145,8,2/4/2011 18:38,9
2145,9,2/10/2011 18:10,9
2145,8,2/14/2011 17:20,9
2145,6,2/14/2011 17:21,9
2146,1,6/7/2011 15:38,4
2146,8,6/7/2011 15:38,4
2146,6,6/7/2011 15:59,4
2147,1,6/20/2011 22:24,7
2147,8,6/22/2011 15:04,7
2147,9,6/22/2011 16:17,7
2147,8,6/29/2011 15:28,7
2147,6,6/29/2011 15:29,7
2148,1,1/20/2012 1:49,9
2148,8,1/20/2012 1:50,9
2148,6,1/24/2012 1:42,9
2148,6,1/24/2012 1:42,9
2149,1,2/28/2011 18:49,6
2149,8,3/2/2011 0:35,6
2149,6,3/7/2011 22:33,6
2149,8,3/7/2011 23:58,6
2149,6,3/8/2011 0:57,6
2150,1,2/22/2012 22:04,7
2150,8,2/23/2012 19:46,7
2150,6,3/1/2012 20:33,7
2151,1,6/29/2011 17:41,8
2151,8,6/29/2011 17:47,8
2151,6,6/29/2011 17:52,8
2153,3,7/14/2010 15:27,9
2153,1,7/14/2010 15:37,9
2153,8,7/14/2010 15:37,9
2153,6,7/26/2010 20:58,9
2154,1,9/22/2011 17:29,2
2154,6,9/26/2011 16:02,2
2154,6,9/26/2011 16:02,2
2155,1,9/17/2010 21:09,3
2155,8,9/22/2010 18:25,3
2155,6,9/22/2010 18:31,3
2158,1,12/12/2011 18:25,4
2158,8,12/12/2011 18:25,4
2158,6,12/12/2011 22:16,4
2159,3,9/7/2010 17:00,8
2159,1,9/7/2010 17:05,8
2159,1,9/7/2010 17:10,8
2159,1,9/7/2010 22:16,8
2159,8,9/9/2010 19:58,8
2159,6,9/9/2010 19:58,8
2160,1,6/12/2012 17:55,1
2160,8,6/14/2012 21:25,1
2160,6,6/14/2012 21:25,1
2161,1,6/21/2011 22:43,7
2161,1,6/21/2011 22:43,7
2161,8,6/27/2011 16:00,7
2161,6,6/27/2011 17:23,7
2162,1,4/18/2011 15:20,5
2162,9,4/18/2011 23:02,5
2162,9,4/18/2011 23:02,5
2162,8,4/20/2011 16:29,5
2162,6,4/20/2011 16:29,5
2164,1,1/24/2012 1:00,1
2164,8,1/24/2012 1:48,1
2164,6,1/25/2012 23:44,1
2165,1,10/5/2010 23:38,5
2165,8,10/5/2010 23:38,5
2165,6,10/6/2010 16:31,5
2166,1,8/30/2011 22:57,5
2166,8,9/2/2011 0:15,5
2166,6,9/9/2011 21:00,5
2167,1,7/31/2012 22:49,3
2167,8,7/31/2012 22:50,3
2167,6,8/28/2012 21:08,3
2169,1,9/14/2010 0:24,6
2169,8,9/15/2010 23:27,6
2169,6,9/16/2010 0:33,6
2170,1,12/27/2011 19:18,1
2170,8,1/3/2012 17:59,1
2170,9,1/5/2012 23:41,1
2170,6,1/9/2012 20:15,1
2171,1,7/6/2012 22:12,7
2171,8,7/11/2012 16:36,7
2171,6,7/11/2012 20:45,7
2173,1,4/21/2010 20:38,2
2173,8,4/26/2010 17:24,2
2173,9,4/26/2010 20:25,2
2173,8,5/18/2010 22:01,2
2173,6,5/18/2010 23:45,2
2174,1,5/4/2012 18:53,5
2174,8,5/7/2012 16:25,5
2174,6,5/11/2012 19:01,5
2175,1,7/1/2010 15:29,1
2175,8,7/30/2010 16:02,1
2175,6,7/30/2010 16:03,1
2178,1,10/5/2011 22:48,7
2178,6,10/5/2011 22:49,7
2179,1,9/20/2011 16:01,8
2179,8,9/30/2011 16:24,8
2179,6,10/11/2011 23:34,8
2180,1,11/30/2011 19:37,2
2180,8,12/1/2011 22:56,2
2180,6,12/2/2011 20:29,2
2181,1,9/20/2010 17:27,5
2181,8,9/20/2010 17:29,5
2181,6,9/20/2010 17:35,5
2182,1,4/21/2011 18:26,1
2182,8,4/22/2011 15:39,1
2182,6,4/22/2011 16:43,1
2184,1,1/13/2011 20:48,7
2184,8,1/21/2011 19:28,7
2184,6,1/22/2011 0:46,7
2184,8,1/24/2011 23:27,7
2184,9,1/25/2011 0:28,7
2184,8,2/1/2011 19:45,7
2184,6,2/1/2011 19:51,7
2185,1,4/14/2011 17:56,4
2185,8,4/14/2011 17:57,4
2185,6,4/14/2011 18:12,4
2186,1,11/24/2010 1:27,9
2186,8,11/24/2010 1:30,9
2186,6,11/24/2010 1:30,9
2187,1,8/3/2012 18:51,8
2187,8,8/16/2012 14:56,8
2187,6,8/16/2012 15:11,8
2188,1,6/20/2012 15:55,2
2188,8,6/20/2012 15:55,2
2188,6,6/21/2012 16:20,2
2189,1,5/4/2011 18:42,7
2189,8,5/4/2011 18:43,7
2189,6,5/4/2011 21:25,7
2190,1,6/14/2011 15:28,4
2190,8,6/14/2011 15:29,4
2190,6,6/14/2011 18:26,4
2192,1,12/16/2011 17:00,4
2192,8,12/16/2011 17:15,4
2192,6,12/16/2011 22:21,4
2193,1,5/17/2012 17:52,2
2193,8,5/18/2012 22:23,2
2193,6,5/22/2012 23:43,2
2194,1,6/29/2012 15:56,3
2194,6,6/29/2012 21:10,3
2195,1,10/21/2011 21:16,7
2195,8,10/21/2011 23:18,7
2195,6,11/2/2011 20:18,7
2196,1,1/19/2011 2:07,4
2196,8,1/24/2011 20:23,4
2196,6,1/24/2011 20:53,4
2198,1,9/27/2011 21:56,1
2198,8,9/29/2011 23:15,1
2198,6,9/30/2011 15:06,1
2199,1,3/30/2010 17:06,5
2199,8,3/30/2010 17:08,5
2199,9,3/30/2010 21:07,5
2199,8,3/30/2010 22:25,5
2199,6,3/30/2010 22:25,5
2200,1,1/11/2012 19:21,7
2200,8,1/11/2012 19:22,7
2200,6,1/16/2012 23:23,7
2202,1,4/24/2012 21:28,4
2202,8,4/27/2012 16:02,4
2202,6,4/27/2012 16:13,4
2204,1,7/4/2011 17:41,4
2204,8,7/4/2011 17:45,4
2204,6,7/4/2011 18:13,4
2205,1,7/9/2010 23:23,8
2205,8,7/14/2010 23:56,8
2205,6,7/14/2010 23:58,8
2206,1,5/11/2010 17:41,9
2206,1,5/19/2010 22:04,9
2206,1,5/24/2010 21:00,9
2206,8,6/4/2010 15:47,9
2206,6,6/4/2010 15:47,9
2207,1,2/16/2011 0:52,6
2207,8,2/16/2011 0:52,6
2207,9,2/22/2011 0:34,6
2207,8,3/3/2011 1:16,6
2207,6,3/3/2011 1:16,6
2208,1,5/20/2010 18:00,6
2208,8,5/20/2010 18:26,6
2208,6,6/14/2010 23:27,6
2209,1,3/25/2011 20:27,1
2209,8,3/25/2011 20:27,1
2209,9,4/1/2011 17:29,1
2209,8,4/15/2011 15:59,1
2209,6,4/15/2011 16:00,1
2212,1,8/2/2011 16:18,6
2212,6,8/2/2011 16:19,6
2213,1,3/2/2011 1:48,8
2213,8,3/2/2011 1:49,8
2213,9,3/4/2011 23:48,8
2213,8,3/11/2011 19:03,8
2213,6,3/11/2011 19:03,8
2214,1,7/20/2012 18:11,9
2214,8,7/20/2012 20:37,9
2214,6,7/23/2012 16:33,9
2216,1,11/26/2011 0:20,8
2216,8,12/1/2011 17:34,8
2216,9,12/9/2011 20:54,8
2216,6,12/15/2011 0:51,8
2217,1,4/19/2011 20:31,3
2217,8,4/26/2011 16:16,3
2217,9,4/26/2011 16:38,3
2217,6,4/26/2011 20:57,3
2218,1,4/18/2011 18:50,2
2218,8,4/20/2011 20:57,2
2218,6,4/20/2011 20:57,2
2220,1,8/9/2012 16:26,4
2220,8,8/9/2012 21:35,4
2220,6,8/9/2012 23:56,4
2221,1,10/4/2010 16:40,8
2221,8,10/7/2010 14:58,8
2221,6,10/7/2010 21:26,8
2221,8,10/18/2010 21:30,8
2221,6,11/6/2010 2:04,8
2222,1,9/9/2010 23:42,1
2222,8,9/17/2010 15:35,1
2222,6,9/17/2010 16:17,1
2223,1,11/15/2010 22:29,8
2223,8,11/25/2010 18:35,8
2223,6,11/25/2010 19:12,8
2224,1,2/13/2012 17:38,5
2224,8,2/13/2012 17:39,5
2224,6,2/13/2012 23:10,5
2225,1,6/20/2012 23:16,6
2225,1,6/20/2012 23:16,6
2225,8,6/20/2012 23:40,6
2225,6,6/21/2012 0:00,6
2226,1,4/3/2012 22:48,7
2226,8,4/4/2012 22:04,7
2226,6,4/5/2012 18:48,7
2227,1,8/2/2012 22:52,4
2227,6,8/13/2012 20:39,4
2227,6,8/13/2012 23:58,4
2230,1,11/28/2011 23:08,7
2230,8,12/1/2011 0:25,7
2230,6,12/14/2011 23:18,7
2231,1,5/27/2011 23:21,4
2231,8,5/27/2011 23:21,4
2231,6,5/30/2011 15:33,4
2231,8,5/30/2011 16:41,4
2231,6,5/30/2011 17:08,4
2233,1,10/29/2010 15:21,4
2233,8,11/2/2010 19:47,4
2233,6,11/5/2010 20:21,4
2234,1,12/30/2011 17:56,1
2234,8,1/2/2012 17:41,1
2234,6,1/2/2012 18:28,1
2235,1,10/22/2010 15:27,4
2235,8,10/22/2010 15:47,4
2235,6,10/25/2010 18:46,4
2237,1,7/30/2012 16:25,1
2237,6,7/30/2012 16:26,1
2237,6,7/30/2012 16:26,1
2238,1,7/29/2011 21:04,2
2238,6,8/3/2011 16:39,2
2238,6,8/3/2011 16:39,2
2240,1,7/4/2012 15:10,9
2240,8,7/4/2012 15:10,9
2240,6,7/4/2012 15:37,9
2241,1,6/26/2012 21:14,7
2241,8,6/26/2012 21:14,7
2241,9,6/28/2012 22:03,7
2241,6,7/10/2012 23:38,7
2242,1,4/23/2012 23:07,4
2242,8,4/23/2012 23:34,4
2242,6,4/27/2012 22:29,4
2243,1,11/27/2010 2:04,5
2243,8,12/3/2010 17:24,5
2243,6,12/10/2010 19:04,5
2244,1,3/12/2012 19:47,1
2244,8,4/5/2012 22:44,1
2244,9,4/5/2012 23:16,1
2244,6,4/19/2012 15:23,1
2246,1,9/8/2011 15:42,7
2246,8,9/8/2011 15:44,7
2246,6,9/9/2011 20:28,7
2247,1,2/8/2012 19:57,4
2247,8,2/8/2012 19:58,4
2247,6,2/8/2012 22:15,4
2248,1,12/22/2011 1:16,2
2248,8,12/27/2011 18:04,2
2248,6,12/28/2011 18:24,2
2248,6,12/28/2011 18:24,2
2249,3,4/29/2010 23:26,3
2249,1,4/30/2010 17:41,3
2249,8,4/30/2010 18:29,3
2249,6,4/30/2010 19:26,3
2249,8,4/30/2010 21:08,3
2249,9,5/1/2010 0:42,3
2249,8,5/3/2010 19:13,3
2249,6,5/3/2010 19:13,3
2250,1,7/27/2012 21:18,5
2250,9,8/13/2012 20:42,5
2250,6,8/27/2012 16:37,5
2251,1,9/30/2011 18:02,6
2251,8,10/7/2011 18:22,6
2251,6,10/7/2011 18:36,6
2252,1,1/23/2012 19:59,5
2252,8,1/23/2012 22:10,5
2252,6,1/23/2012 22:43,5
2254,1,9/22/2010 22:53,9
2254,8,9/22/2010 23:25,9
2254,6,9/22/2010 23:25,9
2255,1,1/27/2012 1:27,1
2255,8,1/27/2012 17:03,1
2255,6,1/31/2012 22:39,1
2256,1,8/8/2012 16:14,8
2256,6,8/8/2012 16:14,8
2257,1,11/11/2011 23:59,4
2257,8,11/14/2011 17:03,4
2257,6,12/6/2011 1:35,4
2258,1,6/15/2012 0:01,1
2258,8,6/15/2012 15:51,1
2258,6,6/21/2012 16:05,1
2259,3,7/25/2012 22:47,1
2259,1,7/25/2012 22:47,1
2259,8,7/25/2012 22:47,1
2259,6,7/25/2012 23:15,1
2260,1,9/28/2011 18:02,1
2260,8,9/28/2011 20:40,1
2260,6,9/28/2011 22:09,1
2261,1,1/28/2012 0:25,7
2261,8,1/28/2012 0:25,7
2261,6,1/28/2012 0:35,7
2262,1,1/19/2012 20:18,8
2262,8,1/19/2012 20:19,8
2262,6,1/19/2012 20:30,8
2263,1,3/22/2011 20:02,3
2263,1,3/22/2011 20:06,3
2263,8,3/22/2011 20:06,3
2263,6,3/23/2011 1:44,3
2264,1,10/4/2011 17:10,6
2264,8,10/6/2011 15:57,6
2264,6,10/6/2011 15:59,6
2265,1,3/30/2011 20:09,3
2265,1,3/30/2011 21:14,3
2265,1,3/30/2011 21:14,3
2265,8,4/8/2011 23:38,3
2265,6,4/18/2011 19:07,3
2266,1,4/8/2010 18:05,2
2266,8,4/8/2010 22:27,2
2266,6,4/8/2010 22:28,2
2269,1,3/25/2011 22:40,2
2269,8,3/25/2011 22:43,2
2269,9,3/31/2011 17:37,2
2269,8,3/31/2011 18:21,2
2269,6,4/13/2011 18:04,2
2270,1,10/10/2011 21:39,1
2270,6,10/10/2011 22:07,1
2271,1,8/26/2010 15:37,6
